	ID_31;;pilot3_lane7	ID_15;;pilot3_lane4	ID_14;;pilot3_lane4	ID_3;;pilot3_lane1	ID_38;;pilot3_lane8	ID_25;;pilot3_lane6	ID_26;;pilot3_lane6	ID_27;;pilot3_lane6	ID_32;;pilot3_lane7	ID_5;;pilot3_lane1	ID_19;;pilot3_lane5	ID_33;;pilot3_lane7	ID_35;;pilot3_lane7	ID_28;;pilot3_lane6	ID_9;;pilot3_lane2	ID_37;;pilot3_lane8	ID_8;;pilot3_lane2	ID_7;;pilot3_lane2	ID_10;;pilot3_lane3	ID_34;;pilot3_lane7	ID_30;;pilot3_lane7	ID_4;;pilot3_lane1	ID_36;;pilot3_lane8	ID_17;;pilot3_lane4	ID_11;;pilot3_lane3	ID_23;;pilot3_lane5	ID_40;;pilot3_lane8	ID_12;;pilot3_lane3	ID_22;;pilot3_lane5	ID_39;;pilot3_lane8	ID_21;;pilot3_lane5	ID_13;;pilot3_lane4	ID_2;;pilot3_lane1	ID_16;;pilot3_lane4	ID_29;;pilot3_lane6	ID_20;;pilot3_lane5	ID_1;;pilot3_lane1	ID_6;;pilot3_lane1	ID_18;;pilot3_lane4	ID_24;;pilot3_lane5
ODF2L	0.0872210054963103	0.0626202691441951	0.0614080515117342	0.186342260031512	0.216833278917458	0.0219316370976286	0.115908073543119	0.0706052143447966	0.0388627303055471	0.183240880008926	0.0252342412331505	0.0909090395741887	0.262798096986819	0.260137092883692	0.0666458868077697	0.117145090608544	0.0304365007081901	0.048211372790193	0.0691664209074129	0.146541753841474	0.086171396133114	0	0.252559845857735	0.0805284793984459	0.0475167181880633	0.0602986471702924	0	0.326025001490073	0.164039244878704	0.205263564995866	0.0398150603577089	0.113145537770422	0.224854837887852	0.149255176427087	0.541834201966398	0.165705770883609	0.162472466386866	0.118960466488435	0.123544595784523	0.280246345179146
RBMX	0.578731247398703	0.553530862475523	0.506498229352561	0.654280955632415	0.553852021182993	0.673180059843451	0.377260373503361	0.500925872918765	0.507077116152929	0.21206851720751	0.633783852132713	0.549607130684912	0.371580978339097	1.04785452744491	0.397044429558066	0.672763442101884	0.565723666630677	0.574213218327723	0.42514166776427	0.551151141174438	0.825769799857297	0.681934871271767	0.548627410738654	0.345278402017922	0.278990806505549	0.473538163461523	0.61952313201174	0.599742829779117	0.558553050368285	0.284962934211476	0.650940647173446	0.684694354507174	0.362425380893014	0.520158308421479	0.493719745462928	0.392746719876567	0.26592917827356	0.664006455180562	0.417729528090991	0.297941613086832
RBM28	0.0410001355103492	0	0.19307999688921	0.106968136595714	0.0511824830776868	0.138157646745364	0	0.06420563940541	0.0388627303055471	0.137232935263297	0.0265618533627037	0	0	0.165236349633605	0.0489726256586341	0.0467032815012665	0.140498781705659	0.0216703744110502	0.0354867161442195	0.106833175584101	0.097039347627216	0.140500014200349	0.153189042369184	0	0	0.12033418991075	0.147700373801698	0.104291141754352	0.0759912642027059	0.0362291756611261	0.0684570608757629	0.0283659428201588	0.0785589214033905	0.100445896195103	0	0.129120372887699	0.0797489473167161	0	0.0634053745263699	0
LZTFL1	0	0.0491482067964991	0	0.049549006203872	0	0.0280258123644677	0	0.06420563940541	0.05376687612603	0	0.0867126688223056	0	0	0	0.0793207935268357	0.0700995578760294	0.0398750568552556	0.0265074783617351	0	0	0.0313781599332932	0	0.0420118536491742	0	0.0924625823689028	0	0	0.0410296794949237	0.052847864897222	0	0	0.0833564351608362	0.0902259900561306	0	0.169048644858631	0.0387422709067488	0.0520653016840817	0.0547316979783325	0	0
PLOD3	0	0	0	0	0.0640680185406791	0	0.0388160492453265	0	0.0149041458204829	0	0.0310808719859112	0.141734615208187	0.110576988496145	0.173794758277812	0.0923840107137694	0.0406507240385075	0.0186870286790574	0.0126535255137969	0.0286916564581061	0	0.0300840088409333	0	0.0215818818922217	0	0.0963037479164323	0	0	0.0382956863010858	0.083574309614058	0.030658632879298	0.0510391694033607	0	0	0.138734042829199	0	0.0456795094546877	0.0835964037031003	0	0	0
PARP8	0.117776640360654	0.0716852625601744	0.114881717973512	0.104240711253237	0.0141881493305322	0	0.0322960754743837	0.0984175041113622	0.0431330358753309	0.0785145977941023	0.0252342412331505	0.175919103098679	0	0	0.0396726949187273	0.0302949222294004	0.0339479658322823	0.0265074783617351	0.0803944742716965	0.0508000157193566	0.0290607729146433	0	0.021963724934094	0.203041191773602	0.0481485526824061	0.169840055487319	0	0.031184643150531	0.160101519165185	0.0423176860203041	0.056344760818767	0	0.0898097285806602	0.0859916350619949	0	0.0319285898709654	0.0210856953825264	0	0.128951303408859	0.297941613086832
CSNK2B	0.288898499685401	0.23843612231131	0.334655693189677	0.116079249511348	0.272432613610996	0.294625049885322	0.298057377036039	0.462955396931884	0.213858722227198	0.248539018711459	0.124525048036865	0.391472219205446	0.481293607053453	0	0.172610780272116	0.219538893579655	0.206682850821414	0.196801312843214	0.21537137020062	0.307772823754239	0.15434371750886	0.107296015611636	0.255323129484686	0.15852617488303	0.261873019880783	0.255685628840206	0.263041342831858	0.242315622245084	0.273144987667456	0.322422973033037	0.180436373800907	0.2510898810011	0.193110087618947	0.535202591010057	0	0.355934585771322	0.209983937243082	0.192007176618014	0.161565055529471	0.297941613086832
CCNL1	0.325960300467617	0.369021385663656	0.258600599379178	0.240593339500909	0.314926381829779	0.131339420646129	0.324175420516726	0.17978377035518	0.271992747483183	0.26092571545839	0.34924948625648	0.48713724644862	0.130674151432943	0.948190610846997	0.282483057329354	0.268744772574239	0.276605842737847	0.226800594319917	0.295557909836526	0.280597343772939	0.225642029747053	0.172082058914621	0.302070246021488	0.615282174186163	0.205745852408132	0.551687032894063	0.311312304471342	0.39428660651282	0.137892553414805	0.473699961235096	0.32889600993679	0.119717815162485	0.340214636592199	0.308567740576766	0.493719745462928	0.329352198201505	0.345527443961604	0.444429350549736	0.295976220330215	0.297941613086832
CSNK1A1	0.212038940576302	0.151853014228192	0.338767939487913	0.418431776203307	0.272710200261617	0.401641993696669	0.423704104149263	0.468305097193892	0.312354682118854	0.421744395443367	0.344491312367526	0.212669332453244	0.379329580591882	0.597327802826706	0.240548277419038	0.227432718484448	0.256420092505485	0.103305326495224	0.2447768532894	0.194470499542761	0.207131477631937	0.21626624533656	0.229958031975886	0.257804137967715	0.268500288365054	0.125074900960826	0.263079003819675	0.231241456346544	0.379094139288187	0.258434393229586	0.169917180249536	0.0943159238403401	0.174732623424969	0.186603353885056	0.444386016612837	0.40089670837198	0.317129112631873	0.116891954257066	0.409593994392002	0
TNFRSF10B	0.0742140948972393	0.118852921485705	0	0.114838704016264	0	0	0.0190063063806339	0.197005798576035	0.0702399896088559	0	0.021654612009567	0	0	0	0.0575369108942568	0.0423911413834001	0.0876051475230947	0.0216703744110502	0.0503956069708981	0.0739192910645353	0.0644910473479509	0	0	0.0705350744831834	0	0.11042167160419	0	0.0281309372435473	0.133954827701286	0	0.0560395057227969	0.0298415795326992	0.0439953358460145	0	0	0	0	0.0751152223609474	0	0
HARS	0.0454583846235064	0.176235943036633	0	0	0.0389303253246394	0.0493874639625598	0.0772824323267983	0.260775059880224	0.0149041458204829	0.113237202581675	0.0892361774641864	0.0818790126365659	0	0.14061031378018	0.0272570090030896	0.0427056923564475	0.112150205942342	0.0206272465038672	0.0118281777408942	0.104582636461497	0.102351544080642	0.0426057857407736	0	0	0.0794793163018893	0.067789220246725	0.12569245141438	0.0983524565744272	0	0.231757956534349	0.131171464714726	0.0298415795326992	0.031293362501253	0.0861574576899534	0.220007541642868	0.0844217803614365	0.139095670573826	0.166474493735655	0	0
COPG1	0.0963426906333076	0.0627354420623191	0	0.0195559883032608	0.0511824830776868	0	0.0190063063806339	0	0.0149041458204829	0.135831353563911	0.0577343026948361	0.0508255756339981	0	0	0.0253159183728605	0.0467365544943723	0	0.0126535255137969	0.0118281777408942	0	0.0435104525177522	0.106052671129668	0	0	0.0383389374318122	0.167110586340168	0	0	0	0.0120220054547715	0.033974699416794	0.0326157240153665	0	0	0.169048644858631	0.044950179253837	0.0210856953825264	0.166452586133431	0	0
MEMO1	0.111290545644514	0.0536771415963889	0.09211595118117	0.0540420477397139	0.0458391138064306	0	0.0859086355490527	0.098853882212583	0.0780494092823903	0	0	0	0	0	0.0723064107889498	0.0242909729456356	0.0233029124924859	0.0216703744110502	0	0.0622323591226859	0.066706316445124	0	0.0590801523845939	0.0805284793984459	0.0475167181880633	0	0.147700373801698	0.0769287830563169	0	0	0.0769770229634253	0.0355539060027931	0	0	0	0.19085885157618	0.0561644828846779	0.0547316979783325	0	0
INPP5D	0.289191130391489	0.288681017099795	0.109793111821059	0.176398706599069	0.539272064615191	0.117808905813046	0.19229901549932	0.33700952437163	0.160159999061198	0.312689823392721	0.408408122345616	0.456719409020142	0.37685398225283	0.156091599753855	0.250307978102373	0.261150203080943	0.298833207975551	0.304709466609834	0.445776676470437	0.207421948289831	0.354605135474089	0.495268855577564	0.275573531430113	0.541022344619925	0.249965565542099	0.359396150492542	0.0549910450781565	0.457465821953814	0.201477480475253	0.308239995233489	0.256391272717659	0.451227874476225	0.295754795350397	0.205274972425793	0.455537111538766	0.142010403774396	0.332005839354193	0.405397657462926	0.446887978354696	0.297941613086832
PBRM1	0.0706022160866492	0.261039489109011	0.114881717973512	0	0.312161706795654	0.151860075686996	0.217944493966853	0.0875900317313341	0.239266801087049	0.284991090156105	0.169233509794596	0.268952865759977	0.206238439091723	0.293321537381324	0.178696605547333	0.114872483841114	0.0795110472202408	0.0466109532897175	0.0673219120700274	0.0508000157193566	0.11091753140734	0.057805440482612	0.123845575196248	0.259530260466134	0.219081530949564	0	0.240171520596016	0.153166875885948	0	0.26085405385463	0.126455882197118	0.139059665879547	0.19610707953813	0.0824567727242483	0	0	0.121134904546041	0.169726557092093	0	0
MGST3	0.0678380745537495	0.131645474636847	0	0.050198663513523	0.0705812898005378	0.0998042871715277	0	0.0981519163634518	0.0894513542168572	0.123910772180353	0.0471594713787205	0.252781940534142	0	0.156091599753855	0.274174776394508	0.166028694020469	0.121772684642693	0.132909669055597	0.122092230965201	0.0991839748353208	0.0259762315338038	0.123673820609444	0.119409448893315	0	0.0938492985614226	0.0775248164118749	0.188546121495971	0.190575296388054	0.200892667589115	0.117770471883674	0.128308413354505	0.121341819226812	0.0692708951174218	0	0	0.0886734169933508	0.0210856953825264	0.12984692033928	0.0805568520673786	0
ARHGAP15	0.117500323343411	0.0391977290130873	0.08202221498766	0.050198663513523	0.0389303253246394	0	0	0	0.0837336036967626	0	0	0.191656293449646	0	0.119526779103513	0.0674498062370807	0.0357708613698231	0.102948081926334	0.0859514423187586	0.126048012691518	0.0798646968939055	0.172899164677997	0.0426057857407736	0.0895760191682973	0.175158038636064	0	0.132253925072628	0	0.0839740811827271	0.157469512892113	0.0428067190476994	0	0.0608976555971682	0	0.0892582542196708	0	0	0.0210856953825264	0.0642287685101029	0.0893002029711111	0.297941613086832
CUTA	0.420600544271123	0.332575017714841	0.292055130234167	0.483747299649963	0.373638240463541	0.157473956030305	0.309881725893707	0.324077781196155	0.426636202233519	0.259759207116494	0.163592819152837	0.177278880007038	0.219910139943537	0.222584027902643	0.390643446314262	0.0723009872995664	0.155795573944893	0.204738145954238	0.303136878863077	0.0957299067514499	0.142358711264739	0.257324242906223	0.252675147226932	0.240997020197358	0.241788302291213	0.219437712901347	0.260467911732087	0.244922864892117	0.13642217451128	0.177861584310672	0.245143809403391	0.226489545483628	0.117236032591391	0	0.125305121682262	0.174705402187083	0.338467585617816	0.329326340010994	0.0893002029711111	0
ZNF131	0.110418053827047	0.0985520431461471	0.09211595118117	0.103552399442372	0.115753664882957	0.0934146529016097	0.163225773069668	0.337476428310449	0.0494308456247205	0.218730787543612	0.074543676011958	0	0.552194290389267	0.275618378857368	0.0148962741548426	0.0401871878820221	0.165357747139674	0.0961102914422476	0.262185569791296	0.23257490900858	0.137887306046033	0.130558609997695	0.103990394573461	0	0.115366010564914	0.20520535794952	0.263079003819675	0.209219026514752	0.172530079133209	0.15917254688115	0.171552120519695	0.0661918810633708	0.305029056903771	0.0861574576899534	0	0.261919543421873	0.156784321528122	0.135715974125415	0.0810082034620925	0.280246345179146
HSF1	0.156103321852688	0	0.177660512348629	0.187143315142205	0.182988247448792	0.235290738334262	0.164207897471039	0.238270202167262	0.0211135438274561	0.0571328415222979	0.0940525100100916	0.270629022964195	0.20499460204297	0	0.161326165000393	0.0857363811578938	0.122194403935151	0.143800132043394	0.0586136618736778	0.127222475900059	0.125167908953038	0.169733644392246	0.176867990195293	0.194216664920385	0	0.247917547775182	0	0.230381648114795	0.0720535384891867	0.149113901014608	0.167225336263061	0.0605793231140981	0.0883535128612559	0	0	0.218564603646457	0.0935784200471231	0.143869710280051	0.0634053745263699	0.280246345179146
HADHA	0.234085153580958	0.140484588929885	0.132218649837432	0.169816939972103	0.142501234188666	0.190747722851772	0.240080298068269	0.226212669078203	0.21263202899694	0.113068397644411	0.142113977122897	0.276948441480787	0.095661450595578	0.293321537381324	0.258117878903769	0.231065335329011	0.163778997070708	0.317674277774802	0.313170191474799	0.332412788007932	0.250511901384769	0.0434956898790425	0.182026402092326	0.0984359896485233	0.109665036104137	0.23786691178865	0.0549910450781565	0.290037710731516	0.241043822506171	0.0982858834769797	0.234035793074728	0.317367222716288	0.0303419414030108	0.149255176427087	0.224378474969969	0.212645910968119	0.197044408631742	0.0908233873975738	0.167024916921357	0.483090443477573
TOP2B	0.206575371501403	0.148027639270968	0	0.119303658020656	0.104373413184292	0.127126625485973	0.120273202769881	0.06420563940541	0.0621526027624364	0.0565205283611201	0.124569236935368	0.115586524467295	0	0.14061031378018	0.101262879157273	0.0595613918342304	0.138398167573808	0.0630096816727331	0.168853941332247	0.24002615008224	0.0369447480769474	0.0625174730699949	0.111853662763372	0.0666913320515596	0.141248471284195	0.0947460580745609	0.147700373801698	0.197915362295003	0.088047980675998	0.0751802544696697	0.0916218192728101	0.0485653584851134	0.103394002775299	0	0.125305121682262	0.0997042924180739	0.102037529028117	0.0946332423333692	0.0805568520673786	0
RASA2	0.0277502455582367	0.0846494242982902	0	0.120640584929161	0.127440248061642	0.0495747570258063	0.109427332519302	0.0588082499050883	0.0149041458204829	0.193666212239863	0.135743792340367	0.0683562777681918	0	0.14061031378018	0.0425807042266223	0	0	0.0598266993716236	0.0330324217680662	0.0555737881149173	0.105353300710309	0	0.0463057367202098	0.104647160475315	0.042581649024345	0.138979192107918	0.0707014063362235	0.0797281808306305	0.180702832249611	0.0362291756611261	0.00742107218813128	0	0.24238314690915	0	0.317455726996429	0	0.0650048302954214	0.0714872056153124	0.0634053745263699	0.280246345179146
ATP5MC3	0.380279361866255	0.516700530754828	0.490604742136386	0.384821181817105	0.486442912912102	0.48898104053948	0.264014238313852	0.48149645515764	0.581422338491898	0.401563499295242	0.436068771861977	0.44335266656137	0.173637579870073	0	0.325006309626639	0.339587805157487	0.382301134695855	0.375995104051892	0.460556061938266	0.465129334615215	0.343686923684062	0.407238017635631	0.383966036092642	0.315152790034409	0.396408506232773	0.422573066886452	0.570694645906476	0.219732648686724	0.347237097833832	0.280859454715449	0.429167440019872	0.153475025599246	0.400779569453728	0.406961838433001	0.674564839527659	0.495933158744413	0.507649573247977	0.487261757184091	0.514552060315577	0.451465927515583
SSBP2	0.0206004618281909	0	0.328837717003931	0.0476372731390836	0.0403425847151334	0	0.0322960754743837	0	0.0634981181081488	0.120657534570004	0.0670104609480821	0	0.095661450595578	0.173794758277812	0.0230118803245259	0.0242087463108132	0.0615959964454884	0.10985503908392	0.0328318894363184	0	0.0847721979986473	0	0.0675514475882397	0	0	0.0452243530060575	0.133555076417815	0	0	0.0630321683012683	0.0332521615607548	0	0	0.0892582542196708	0.294353766540893	0.027593206850164	0.0520653016840817	0	0.071694842586135	0
TRIM26	0	0.0950606511240117	0	0.0631595302279603	0.0511824830776868	0.095045961592648	0	0	0.0260196928261555	0	0.0342136748091954	0	0.152221108490674	0	0.156720937306883	0	0.0400620392323262	0	0.0526287971723915	0.0508000157193566	0.0644910473479509	0	0.0171825366211493	0	0.0383389374318122	0.0452243530060575	0.0707014063362235	0.0382956863010858	0.124901403386409	0.0380559307631336	0.0175012058778891	0.0679915193278524	0.126987974976754	0	0	0.0931678415354002	0	0.0723825046647386	0	0
TRA2B	0.371658254260225	0.305090294043645	0.393182771351702	0.469472606126425	0.312006861176976	0.411999894817181	0.240581059823463	0.367209634360556	0.328347776986554	0.490587846925585	0.314717567494616	0.344167956168095	0.283668129996304	0.273412192297717	0.339394216387295	0.375877363187059	0.30289002804429	0.308795110169452	0.496585114568251	0.362663818701504	0.379237588850652	0.563982099155055	0.359551436308074	0.469284439998501	0.278268154179998	0.319081406127024	0.46577042269953	0.448632408574468	0.442679980570756	0.230706205274467	0.363997883718223	0.334979196587735	0.29025780274666	0.172149092751948	0.198683590968155	0.24015427186345	0.165020775740811	0.247878980996589	0.320733822171498	0.749407540602414
TRUB2	0.0440431246982151	0.0857548733890636	0	0.049549006203872	0.0141881493305322	0	0.0671418944066497	0	0.106831625140157	0.0627964856676993	0.112236284999538	0	0.095661450595578	0.119526779103513	0	0.146217945962949	0.0698746054188843	0.194623145390694	0.11070760430496	0.101992942876442	0.0393341986035915	0.0810680348686705	0.0500234581444116	0	0.0527089196913455	0.03052137148588	0.286441087082304	0.100465069008092	0.0815002189747622	0.0774240962482735	0.0192762160725264	0.0804821742683864	0.13854166611173	0.0859916350619949	0	0	0.0941325825512638	0.0913592713747074	0.115692627026111	0
CASP8AP2	0.0414356726939588	0.0809683586734221	0.22467482979457	0.186398932036007	0.12529094937797	0.128025751680158	0	0.0940623208251238	0	0	0.0265618533627037	0.0818790126365659	0	0.165236349633605	0.0245610452124935	0.110495968263332	0.0444788773956356	0.0280123287712716	0	0.110420072708054	0	0.230266568954806	0.0171825366211493	0.0730640416129537	0.0649038137741914	0.03052137148588	0	0.0410296794949237	0	0.0734653519269974	0.0238181648519902	0.0653957607094874	0	0	0.148407082137798	0.0434252716869446	0.131814249000798	0	0.0634053745263699	0
SMN1	0.0854787973921739	0.0391977290130873	0.143430266499394	0.0540420477397139	0.0389303253246394	0	0.032147598104391	0	0.0908146081723961	0.073034867896212	0.0342136748091954	0.0863698404328496	0	0	0	0.0545620195749943	0.055912815497246	0.0222862580283537	0.0460802724228924	0.208062916901052	0.0911711149825697	0.0426057857407736	0	0	0.0534595721142114	0.0496377302237548	0	0.0327157456122538	0.0955682236800141	0.0362291756611261	0.0770724937723511	0.130956238832077	0.0367014866843207	0	0	0.0544371125442807	0.0520653016840817	0	0	0
INPP4A	0	0	0.09211595118117	0	0.0392171833305116	0.0773524178581229	0	0	0.0701981263755766	0	0.021654612009567	0	0	0	0.0663377328514332	0.0565476568456885	0	0.0206272465038672	0.0102602699175407	0.101267849595288	0.0208637073308746	0.0434956898790425	0	0	0.0442234858980047	0.0232135668100867	0.0707014063362235	0	0	0.0742851064242596	0.0458991826552952	0.0223036200343046	0.0372888673773409	0	0	0.108171846847177	0.0210856953825264	0.116891954257066	0	0
PDS5A	0	0	0.146952612679194	0.123201414545041	0.06335531382722	0.0251617504890915	0.0404327644989292	0	0.0419766469231241	0.346537665153586	0.159722539620483	0.0508255756339981	0	0	0.117581870493356	0.097396707116427	0.124075201249176	0.0257401350369261	0.148343963907591	0.113032374842043	0.102302428119602	0	0.134662837811631	0	0	0.147718616803499	0	0.0645610233652515	0	0.111060748778133	0.0634527765129964	0.0283659428201588	0.0345931482749896	0	0.148407082137798	0.0932324120469431	0.128904669599597	0	0.0634053745263699	0
NTMT1	0.187716107181653	0.0985520431461471	0.0614080515117342	0.201387300760066	0.206726207132315	0.175138549831046	0.0322943897045963	0.0864745310305182	0.200596605299636	0.0872162646936366	0.0986453028942914	0.0999317605290812	0.110576988496145	0.24366756257931	0.110949311351061	0.123335295797939	0.108340732357928	0.223389347350731	0.0906895076247092	0.166942445431177	0.0488176202442218	0.0475137491922826	0.0966640881274676	0.273224252301419	0.205509351609761	0.161900867485182	0.338253268414979	0.162423599626108	0	0.202396136851623	0.0487802156924675	0.190383091557203	0.103861834782614	0	0.148407082137798	0.0900569213869542	0.0520653016840817	0.139322083268827	0.071694842586135	0
NAA50	0.168879268242963	0.264870181314795	0.499777041671441	0.506279337881034	0.32834338452626	0.308748491195891	0.409999972972151	0.377226251141256	0.188190870222462	0.188008240947389	0.191147164379562	0.158844280480306	0.393472248419762	0.771122561104518	0.378212480298125	0.23154570434814	0.422373882700444	0.354869905580686	0.260371022246574	0.249141892770778	0.220589985444543	0.392588060080617	0.306245960710952	0.325280015799877	0.787412849518039	0.24494667161312	0.33624649529767	0.194924282483678	0.277664608048354	0.371073331298065	0.280340429957539	0.370114560062789	0.291092229828175	0.583975615986302	0.294353766540893	0.506714319440687	0.093074857195776	0	0.143962226593748	0.297941613086832
DR1	0.211187411877726	0.218304398148755	0.424614008847568	0.0732936787640161	0.0861308670131595	0.131836824290669	0.230008808867763	0	0.0891230753963203	0.137006589761906	0.258060828634934	0.309601616643385	0.110576988496145	0.733289101883215	0.253096752996311	0.121050017261821	0.245787182258893	0.282130626602856	0.179049946317651	0.0436101867204035	0.237659452809265	0.278662882272048	0.21166348675832	0.165127321700083	0.0976830580122161	0.11252559799481	0	0.0725971515117279	0.49776874830129	0.143566551471373	0.126983249317736	0.29210918377178	0.155419552696769	0.237098246771107	0.220007541642868	0.140508633678467	0.205823442238687	0.112163006871174	0.115692627026111	0
SRSF11	0.443939230194854	0.349779212783309	0.26853082186316	0.22391916336442	0.220139228513711	0.256466813557952	0.0852668966506084	0.376722059215232	0.381970722793411	0.172882651421617	0.422745576078895	0.336318391074055	0	0.93135627537776	0.454677744722552	0.366410203454849	0.35687662866393	0.336558561088674	0.229011703987743	0.382221232161805	0.260383271415619	0.215265956836558	0.334391597123487	0.0984359896485233	0.0825624233298169	0.321525386978394	0.361160751638638	0.286062064324504	0.088047980675998	0.330756109850889	0.258498134083479	0.24421948020045	0.358572524267188	0.456809445801894	0.725088524302855	0.340885324002508	0.150297065435942	0.211525196590436	0.545469124535901	0.297941613086832
WRAP73	0.0454583846235064	0.0448749015497582	0.191815326808719	0.0560373651942672	0.0457882822980262	0.0568141140943481	0	0	0.0340461873302484	0.188538032655056	0.0530991394538619	0.08936931677179	0	0	0.0160381132289092	0.0385777387657124	0.0195444320074965	0.028628723651433	0.0342520946819982	0	0.0599110659863241	0.0576281467324086	0.045167357436272	0	0	0.10036173635742	0.0707014063362235	0	0.061901289212099	0	0.0182987926538346	0.0618156444536018	0.0318365211938134	0.0861574576899534	0	0.027593206850164	0.0650048302954214	0	0	0
IMPA1	0.0573523261345367	0.0558629221109245	0	0.0537376904607553	0.065370632408219	0	0.0190063063806339	0.0588082499050883	0.108988945691269	0	0.0235206278856408	0.115586524467295	0	0	0.0457995378954599	0.0683984805325544	0.0194155645412572	0.0292371402317352	0	0	0.0644910473479509	0	0.0453758259599308	0.0666913320515596	0	0	0	0.148416240321036	0.0965388149305029	0.0988707756493476	0.0765239086626705	0	0	0	0.273712203820061	0.0860648370484742	0	0.0642287685101029	0.071694842586135	0
RPS12	3.27370646728678	3.39957121146307	3.35290443041664	3.70643833335592	3.47558682160671	3.41494273914287	3.27571374100298	3.51067608029517	3.20693620396012	3.39501241198615	3.39169154937639	3.57923404393671	3.44363247651172	3.04907800086247	3.33246497098567	3.05039467253993	3.62744605870399	3.36109601370377	3.3343849146936	3.34792188070453	3.40790103918492	3.55899222438295	3.28030702655707	3.39032459869421	3.56995453204977	3.27420995138164	3.28772095415712	3.34277682739253	3.66621479476146	3.28301212262165	3.13036085531495	3.67881369930585	3.39922502853475	3.4867889188288	3.38327971557094	3.43636469399735	3.20994032860595	3.53273306360632	3.44663818300351	3.564821092425
SENP2	0	0.0528427749146755	0.0614080515117342	0.0195559883032608	0.0404161304361804	0	0.0615199177710893	0	0.0608274728134008	0	0.0741210542597924	0	0	0	0.0358629987775046	0.0217505662806352	0.100831036709129	0.0126535255137969	0.0342520946819982	0.0687535538322277	0	0.105702844207093	0.0371905523873301	0.0984359896485233	0.0623792076293485	0	0	0.0695323009173892	0.0720535384891867	0.0120220054547715	0.0620733640669492	0.0279635990987316	0.0412155401784749	0	0.148407082137798	0.152517143685713	0.0797489473167161	0.181120722767169	0.102611551074679	0
SLC35A4	0.0444928345899881	0.0967428939502299	0	0.0476372731390836	0.167885161088411	0.0713725835343121	0	0	0.0681170279757315	0	0.0781424433093753	0	0	0	0.110119232456576	0.0347456639593972	0.0950722490091185	0.0449576540546357	0.101073829013777	0	0.108190182775469	0.0426057857407736	0.0581742089495341	0.149358357200279	0	0.0437214289455161	0.0549910450781565	0.0281309372435473	0	0.0320851188082994	0.0385661354191741	0	0.0842974947134046	0.0861574576899534	0	0.044950179253837	0.167283579617872	0	0	0
CALHM6	0	0	0	0.114838704016264	0.119370519528982	0	0.0285908931044135	0	0.0808331931253009	0.219466223398635	0.0750021418201116	0.111417350280971	0.41864016334767	0.314405072057992	0.0430107199275614	0.0887833837654391	0.0709291566168479	0.0815816313013718	0.0278672512372099	0	0.141615040893356	0	0	0	0.103519586499426	0	0	0.0472985956953802	0.180702832249611	0.105222659291471	0	0.0315933255095937	0.0621784625968242	0.238513430646758	0	0.13576051319435	0.100926590477065	0.075093314758724	0	0
CSNK1G3	0.113599226744823	0.125529396137596	0	0	0.0491671644966878	0	0.229266690629755	0.098853882212583	0.10467836816175	0.0440496683216987	0.0838214516969986	0.220904728722204	0.152221108490674	0.463430595290419	0.146587037996263	0.139220459649975	0.0643409462804818	0.095286316849854	0.180988524468643	0.135054651699042	0.0760002025546829	0.128581784060953	0.125952211989024	0.171752524693594	0.212606118286967	0.0925144612853701	0	0.0686082204608443	0.217296500147116	0.0876471547379043	0.0457137537697208	0.184937450735843	0.259361148972135	0	0.198683590968155	0.255179562018576	0.0816160895970694	0	0.256325119892468	0
GATAD2B	0.0980501708076353	0.133220837359345	0.268405720666416	0.110240547830604	0.0699760036487696	0.0774667588011512	0.191029015769985	0	0.0492661748039017	0.129516248979586	0.117353440914436	0.239845899905493	0.247882559086252	0	0.114236990593032	0.0944038184391044	0.107412978402266	0.0909048329479977	0.0721350276986868	0.0480001258061837	0.0545347371712113	0.114034367908497	0.0417275389437287	0	0.0474508955207319	0.181658680186386	0	0.0746065838450449	0.0965388149305029	0.185456542932488	0.0453939993742439	0.0865202768612919	0.103915482113057	0.0861574576899534	0.381897657582697	0	0	0.262371543990845	0.0805568520673786	0
DUSP10	0.115530587860247	0.105231564639931	0.49570561504697	0.281766652522705	0.159640311309964	0.0502295301457214	0.0771339549568056	0.378923738880403	0.0749181050457859	0	0.229573715229291	0.222073905042354	0.130674151432943	0.321709423969338	0.180633531966298	0.164955772577824	0.118689764790358	0.179315578416506	0.110601697511376	0.0480001258061837	0.198693697835065	0.21516629655456	0.219443183002919	0.242287599176777	0.1981835329893	0.171367535738911	0.202691418879855	0.180414886007806	0.0864979639993419	0.0801064241553344	0.170109458061782	0.154493069989599	0.172315351114254	0.235246811489082	0	0.17672033420996	0.057410909309668	0.291632926307968	0.0810082034620925	0.451465927515583
MCCC2	0.0948246296018798	0.0454921913716826	0	0.138709695560679	0.0665099233330925	0.0305437860342967	0.0322960754743837	0.098853882212583	0.0707843770040324	0.0611142865126538	0.128075145211577	0.08936931677179	0.095661450595578	0.14061031378018	0.0694866570389916	0.105597858969316	0.0186870286790574	0.102772750165692	0.0807716192448856	0.177903522680608	0.143181492773027	0	0.0268361467282196	0	0.132938888416101	0.218573702584452	0	0.0825907029975345	0.0815002189747622	0.0617391415851062	0.102972769369434	0.141676878649096	0.0345931482749896	0.175415711909624	0.442760848678692	0.142091150676291	0.180223108229212	0.14660242797626	0	0
