"gene"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"z.std"
"132"	"CPNE3"	0.00237959903678229	12.6967667848093	1.12651005799948	0.261015331312002	0.938590433869572	-7.82047587905266	1.12399456577927
"133"	"ZNF326"	0.00224669313600464	12.6849364722003	1.12391371128168	0.262099890928295	0.938590433869572	-7.87032394719871	1.12144170830349
"134"	"RALGPS2"	-0.00288366031506003	12.8421941132997	-1.11829274408895	0.264492764890542	0.938590433869572	-7.62870380498939	-1.11583500976345
"135"	"NUDCD3"	0.00204558169788275	12.6407970979061	1.11459863743162	0.266082629703032	0.938590433869572	-7.97689637146813	1.11212913907469
"136"	"BIN3"	-0.00198075219672538	12.6468372939436	-1.10770798057331	0.269017543564947	0.938590433869572	-7.98580884552284	-1.10532787514958
"137"	"ZDHHC21"	-0.00197857068592849	12.6424221397705	-1.10356803975128	0.270806777067183	0.938590433869572	-8.00686801376697	-1.10120653751064
"138"	"TULP4"	-0.00230963892180323	12.7291688845316	-1.09448685177515	0.274773301120617	0.938590433869572	-7.85681625656523	-1.09213606113297
"139"	"RNF220"	0.00165812932782463	12.5959225855109	1.0910069677319	0.276285652042442	0.938590433869572	-8.1661863964773	1.08870124628748
"140"	"YARS"	0.00253498957921666	12.7946943973417	1.07576646118744	0.283034689861555	0.938590433869572	-7.74719014222287	1.07352709198187
"141"	"RASA2"	0.00214971357733371	12.6774762994301	1.07259269319628	0.284469562982904	0.938590433869572	-7.92928380398767	1.07033273889945
"142"	"DUSP10"	-0.00283918076266435	12.89412469608	-1.06755197102553	0.286718583840764	0.938590433869572	-7.65136016106714	-1.06534776803837
"143"	"PEX13"	-0.00161410589646487	12.5769256635133	-1.0671042506124	0.286920301440133	0.938590433869572	-8.22956389817707	-1.06490195238569
"144"	"STRBP"	0.00253279459942634	12.7707642787667	1.0664718851945	0.287205373818514	0.938590433869572	-7.77198123347827	1.06427227517814
"145"	"SERINC1"	0.00219243565142928	12.7041268913446	1.05717202607298	0.291419988540566	0.938590433869572	-7.89099554867894	1.05501166770451
"146"	"STMP1"	0.0028875727979549	12.9430517848663	1.05549020317881	0.292193901495713	0.938590433869572	-7.63000598506298	1.0533209911251
"147"	"NONO"	-0.00284020935688997	12.9732443837375	-1.04544217063311	0.296795216987339	0.938590433869572	-7.63225816775133	-1.043330570947
"148"	"OTUD6B"	0.00147989502558958	12.5670731875494	1.04465829983593	0.297156789682331	0.938590433869572	-8.2789876171713	1.04254992895569
"149"	"KIDINS220"	0.00153353959970135	12.5788089343347	1.04063536823167	0.299026921175522	0.938590433869572	-8.24331316944568	1.03852238082237
"150"	"RBMX"	-0.002952657043685	13.4898529246449	-1.0327669062918	0.30267821042843	0.938590433869572	-7.61440669006769	-1.03070706550082
"151"	"SFT2D1"	0.00288337596388989	12.9985423219569	1.03152969271481	0.303268465917538	0.938590433869572	-7.63782256318045	1.02944956978582
"152"	"SDE2"	0.00149167919397557	12.5759650040656	1.02826629890531	0.304793315786149	0.938590433869572	-8.28238863343402	1.0262084997
"153"	"CASP8"	0.00256766082161336	12.7927807496848	1.0281188193812	0.304866067212205	0.938590433869572	-7.75673172733148	1.02605413583099
"154"	"TMED5"	0.00232527637435759	12.7540250474951	1.0271421933341	0.305328840947717	0.938590433869572	-7.84246998227734	1.02507279502709
"155"	"TMEM243"	0.00301000232830021	13.1912259975989	1.02322935452442	0.307155983421933	0.938590433869572	-7.60472371928815	1.021207830013
"156"	"PSMD14"	-0.00223187132863605	12.7477687813139	-1.02074934564973	0.308327511172562	0.938590433869572	-7.89813674009389	-1.01873769643818
"157"	"PINX1.1"	0.00152426902898996	12.5758930741976	1.01944612026674	0.308963477102136	0.938590433869572	-8.28609126521356	1.01739937946153
"158"	"RASGRP3"	0.00282379782838485	12.9580535783747	1.01810350174961	0.309580650888894	0.938590433869572	-7.66458604882698	1.01610234836694
"159"	"MEMO1"	-0.00155427077634469	12.5904500790621	-1.01700124281714	0.310103706322168	0.938590433869572	-8.25109700659323	-1.01500444989249
"160"	"HNRNPDL"	-0.00275085531926667	13.746118851118	-1.00927318845398	0.313804509253089	0.938590433869572	-7.67889161862439	-1.00727110947508
"161"	"COX6C"	0.00270023943682764	13.6856697132134	1.00702710059378	0.314863413010583	0.938590433869572	-7.68405320017336	1.00506944237941
"162"	"PUM3"	0.00227982966986596	12.7656062988633	1.00609753242634	0.315309454595696	0.938590433869572	-7.85173408615856	1.0041434920279
"163"	"XRN1"	-0.00256692939273147	12.8244787851223	-1.00165213437812	0.317457838373619	0.938590433869572	-7.77182553241854	-0.999695607616857
"164"	"PSIP1"	0.00262874361752705	12.8431146527968	0.999487666643354	0.318493150100144	0.938590433869572	-7.76312756663169	0.997559207404034
"165"	"UBAP2"	0.00146380388889196	12.5742158398727	0.998229740747067	0.31910143046755	0.938590433869572	-8.30757455362902	0.996306121353708
"166"	"SRSF11"	-0.00294226030263134	13.1519650353386	-0.989527178510344	0.323330559847419	0.938590433869572	-7.64538348392775	-0.987636793688563
"167"	"BIRC6"	0.00238725077570332	12.7810017364362	0.985576076633738	0.325262725922926	0.938590433869572	-7.84086413468281	0.983700638240476
"168"	"CALHM6"	-0.00195341779933651	12.6630374761873	-0.981695449511114	0.327167767509962	0.938590433869572	-8.07644180852311	-0.979834604743485
"169"	"SMAD5"	0.00138322366884015	12.5532171808336	0.973375763884281	0.331292060663369	0.938590433869572	-8.37068992355519	0.971514651545139
"170"	"SET"	0.0027745809331188	13.4416652070292	0.968090467700944	0.333904032835584	0.938590433869572	-7.67270194350077	0.966280116360636
"171"	"RHOH"	0.0028223107375613	13.1975707012029	0.957845949672718	0.339051944285219	0.938590433869572	-7.65374859435353	0.956040161816063
"172"	"VAMP3"	0.00159590153022767	12.6124090839591	0.95602488672296	0.339959223419026	0.938590433869572	-8.2408093215136	0.954245825322203
"173"	"C8orf76"	-0.00136203774340052	12.561123776496	-0.951577809367651	0.342199982123204	0.938590433869572	-8.39281192956523	-0.949827358422377
"174"	"BTF3L4"	0.00258440034291308	12.9190874286918	0.949929155481807	0.3430484936868	0.938590433869572	-7.73982418795383	0.948159043904597
"175"	"WRAP73"	0.00141289053703882	12.5849548260077	0.94642667154671	0.344825640652955	0.938590433869572	-8.33048629458527	0.944673401055481
"176"	"TOR1AIP2"	0.00160592617518554	12.6487524405831	0.946259795665708	0.34489973864039	0.938590433869572	-8.21472572798841	0.944528316731822
"177"	"NINJ1"	0.00213008278366268	12.7383399869683	0.945480667480769	0.345296417386754	0.938590433869572	-7.94725181457946	0.943751955122142
"178"	"PTK2B"	-0.00165746013996406	12.6287406989202	-0.942074740056295	0.3470391475724	0.938590433869572	-8.20990699183314	-0.940347879636183
"179"	"TMUB1"	-0.00232458964559956	12.7973316623141	-0.94110570959295	0.347529277265058	0.938590433869572	-7.86672421373729	-0.939392470785099
"180"	"TMEM69"	0.00140561196325391	12.5825908245065	0.939908758741235	0.348150168955427	0.938590433869572	-8.33401624881771	0.938183397569452
"181"	"MIR4435-2HG"	-0.00140392418737117	12.5759901766362	-0.936341388024514	0.349971340863845	0.938590433869572	-8.36325839562435	-0.934644881899201
"182"	"CXCL3"	0.00134093573940823	12.5810522023416	0.934445196475911	0.350964377476192	0.938590433869572	-8.39021214889579	0.932720345246826
"183"	"COPS8"	0.00204383867263646	12.7093717096368	0.932536322019349	0.351945232299378	0.938590433869572	-7.98253348601587	0.930822802635769
"184"	"ADSS"	0.00226523315447283	12.7738182734127	0.919343603035919	0.358786013795395	0.938590433869572	-7.87819068544053	0.917680778216746
"185"	"ZNF680"	0.00137596869123986	12.5720793606414	0.917450886004413	0.359761560501839	0.938590433869572	-8.36866230750143	0.915819525888819
"186"	"DVL3"	0.00126241578498388	12.5546098902416	0.911009337539209	0.363139149163615	0.938590433869572	-8.4473763071855	0.909399758656015
"187"	"RBM28"	-0.00162145134462893	12.6578843157951	-0.909039024526621	0.364176245246066	0.938590433869572	-8.18237382789255	-0.907436064425052
"188"	"ZNF131"	-0.00235719745960818	12.844788999486	-0.90752846584779	0.364984342044404	0.938590433869572	-7.83768863874395	-0.905908392121074
"189"	"TP53BP2"	-0.0016563891563563	12.6518973823787	-0.901378042799883	0.368226361679752	0.938590433869572	-8.18825385794415	-0.899800625049455
"190"	"AP3B1"	0.00158054940187654	12.6412377295286	0.900440278586286	0.368724057856847	0.938590433869572	-8.22737174568772	0.898865966427224
"191"	"RAB1A"	-0.00211489630570941	12.7766863075453	-0.898810202956017	0.369590183214086	0.938590433869572	-7.92955209991812	-0.897241278257764
"192"	"FAM50A"	0.00209344659724844	12.7715292835052	0.8971713869334	0.370462233791966	0.938590433869572	-7.93828274475773	0.895607864710095
"193"	"COX17"	0.00271546402098659	13.2542940757789	0.893834635927606	0.372255943028203	0.938590433869572	-7.70539175193163	0.892255606887649
